scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTrn-1557_edfd3507d32929ce0e9d844f7a2674de,17,4.274,1487.34,0.00,0.00
question,WebQTrn-1560_142d29fdab76ffff96ea5a5fd864adaf,45,22.854,7338.35,0.00,0.00
question,WebQTrn-1560_3dba296e57fcc898668201e992da8b6b,16,6.855,2457.50,0.00,0.00
question,WebQTrn-1560_768d9a74377cee6cd3d866cc6312fdcf,42,20.614,6107.82,0.00,0.00
question,WebQTrn-1560_799804056310383bba960a7649b85b4f,41,10.601,3659.15,0.00,0.00
question,WebQTrn-1560_e38aa8cfa4a34bbdbc1fb1cbf2bc1149,18,8.004,2560.84,0.00,0.00
question,WebQTrn-1561_4799d8901e0073eaebbc2b893ab30eda,56,8.312,2976.88,0.00,0.00
question,WebQTrn-1577_1948beb9c3dfa0c0861f67f8d27c503f,10,4.640,1480.14,0.00,0.00
question,WebQTrn-1577_1fad167a955dd126cc7ca38ed92d28f0,173,32.948,10440.23,0.00,0.00
question,WebQTrn-1577_34fab9efec62ce40a115985e8743f69c,19,9.227,2917.14,0.00,0.00
question,WebQTrn-1577_3a82ec78a5f0e33d86d67ebcaa305d2f,69,30.268,9765.85,0.00,0.00
question,WebQTrn-1577_49e51cefc94932deb2b160d8de21d204,37,14.830,4917.63,0.00,0.00
question,WebQTrn-1577_5d3641e018eabc9011ca0d03911487d3,83,33.339,10718.36,0.00,0.00
question,WebQTrn-1577_645d3cae7d836cb626e01dff6bd61e35,10,4.908,1558.39,0.00,0.00
question,WebQTrn-1577_68d3456de4f00782e827bacf13846d5e,16,7.334,2623.43,0.00,0.00
question,WebQTrn-1577_6fb4733f48e98e385b85d625ad84354f,25,11.291,3578.21,0.00,0.00
question,WebQTrn-1577_8983d767d91f2c7eec26c71cea350b93,14,6.214,1934.39,0.00,0.00
question,WebQTrn-1577_9bb8696e995a946240090b32f0713383,15,6.094,2141.85,0.00,0.00
question,WebQTrn-1577_b7eb0b3e2b652a3ce8e39983244976ba,62,20.027,7146.63,0.00,0.00
question,WebQTrn-1577_cbcb6d987a82c89fb2d8355ee01c84e8,15,7.713,2524.89,0.00,0.00
question,WebQTrn-1577_e296550bdbe5592272f3980a755ff750,30,13.998,4296.12,0.00,0.00
question,WebQTrn-1577_fc314eae63710b1e1427ebe5eb345966,14,4.268,1498.12,0.00,0.00
question,WebQTrn-1577_ffdfe9623c3c4aa623a95045b61c29e9,17,7.372,2707.88,0.00,0.00
question,WebQTrn-1597_4825c5da8cf895458dfae2f288e3a136,121,18.515,5340.25,0.00,0.00
question,WebQTrn-1597_51bf00b62c1d2a126e4c5a7544d97fff,26,8.891,1933.10,0.00,0.00
question,WebQTrn-1597_612ba687069a689a99447f07ed218ea7,38,16.403,5201.98,0.00,0.00
question,WebQTrn-1597_681d3cc1ea84472510a4fceba6d16eb4,31,13.697,4290.02,0.00,0.00
question,WebQTrn-1597_8adc06ba12a3254370bdb3ff8e8820af,62,32.653,10832.87,0.00,0.00
question,WebQTrn-1597_99ae14b4f2ee3bb521e43a02ab084d0e,53,21.560,5996.06,0.00,0.00
question,WebQTrn-1597_9f8b39da7c3f621417a7bb2a708495b3,80,23.159,7321.42,0.00,0.00
question,WebQTrn-1597_add926a35447f633156c3f6f5d6929f0,11,5.762,1848.93,0.00,0.00
question,WebQTrn-1597_c8ab7eb9865b458244093ddedeb05134,75,32.528,10184.00,0.00,0.00
question,WebQTrn-1597_d924c0e2ecd8ee8289e86c845eff324b,12,6.801,2221.01,0.00,0.00
question,WebQTrn-1629_102cfbbcdbffbc417c2ebffc48a6a268,128,27.145,8370.80,0.00,0.00
question,WebQTrn-1629_190b1dffbd0600e00ee739d95c7fb862,14,6.979,2203.88,0.00,0.00
question,WebQTrn-1629_5b23295775632ec566475a1ab8748962,51,26.383,8478.15,0.00,0.00
question,WebQTrn-1629_632d544538eb4c54f6d24df65c3383b6,72,28.777,9192.07,0.00,0.00
question,WebQTrn-1629_78cb2280db26c05fdc9b59622dc04611,31,11.950,4238.50,0.00,0.00
question,WebQTrn-1629_9be2f843a397d4ed6abe2c74fdf864be,34,10.155,3141.97,0.00,0.00
question,WebQTrn-1629_baeb8abc8493b5cb1102c5be452b73ce,82,14.033,4915.54,0.00,0.00
question,WebQTrn-1629_d2a9232ab3f3ceb3bb092b7dff53a66b,15,8.261,2394.11,0.00,0.00
question,WebQTrn-1629_dcf875b1cb6fe32fcb3a7e682856ef77,25,11.754,4031.57,0.00,0.00
question,WebQTrn-1645_5d478fefef781c32d0333988a7455ac6,103,43.082,13914.25,0.00,0.00
question,WebQTrn-1645_b797099cd5718b7e0784f12721f3689f,75,35.188,11568.44,0.00,0.00
question,WebQTrn-1646_0c8bcc717d50c92c31ff802641504b43,51,8.659,3094.65,0.00,0.00
question,WebQTrn-1646_0d5bc4f5ce16dafee354662c09965811,15,8.963,2887.91,0.00,0.00
question,WebQTrn-1646_1457d90ab0f2e38e307aac386e176bbd,6,3.459,1123.34,0.00,0.00
question,WebQTrn-1646_5abd17edee676db9f12bbbe84edfb575,50,26.255,8807.63,0.00,0.00
question,WebQTrn-1646_6050f9741fc20724152eafe912e420e2,58,28.895,8884.92,0.00,0.00
question,WebQTrn-1646_7d56b21dc4c0c073d244f01ff0786f0b,6,3.635,1197.47,0.00,0.00
question,WebQTrn-1646_96417e4d721f5c0e2c9079454df0af5b,11,5.029,1806.62,0.00,0.00
question,WebQTrn-1646_9dd9cd027e4fb356ec7f48576c94b9a8,6,3.613,1207.14,0.00,0.00
question,WebQTrn-1646_b3dea5ef61d99706b52127dd45ae6149,95,17.211,4993.04,0.00,0.00
question,WebQTrn-1646_bb47f8754b61c6ad5b360a0780bcd6f3,15,6.958,2563.04,0.00,0.00
question,WebQTrn-1646_d059b24adec4064377b957ca598769be,11,9.473,2159.80,0.00,0.00
question,WebQTrn-1646_de5bb2b6c6727d40089ae17f2650f97d,11,5.917,2106.89,0.00,0.00
question,WebQTrn-1659_1a493665beb5be1dd530e06a6d98082b,37,17.431,4818.90,0.00,0.00
question,WebQTrn-1659_382c85336af6c674dfcbf8c9eba83f58,1012,32.801,9455.02,0.00,0.00
question,WebQTrn-1659_920387fd69ba8ecf8b37f30c53a296c5,33,9.166,3253.74,0.00,0.00
question,WebQTrn-1659_96b4ef75cad08d1c7213c761f9c0c65f,16,7.113,2496.78,0.00,0.00
question,WebQTrn-1659_a6a6b721b1b2c30cde7fac3c3b6072cd,22,9.466,3466.16,0.00,0.00
question,WebQTrn-1659_a75f0268ac2ced8609cacb5afb5343a7,10,4.125,1487.53,0.00,0.00
question,WebQTrn-1659_df4619d9a9fff3930f63496bafd4b823,10,4.583,1632.99,0.00,0.00
question,WebQTrn-1665_4293d22de1b977d7bacb0d5896623115,26,11.034,3920.43,0.00,0.00
question,WebQTrn-1665_46147d9704c8a625bd7e4a53596764af,1011,16.233,4769.09,0.00,0.00
question,WebQTrn-1665_5b2c4b0d5faeffa7e6ed3767a4a57c89,9,3.158,1277.75,0.00,0.00
question,WebQTrn-1665_9026565934fddcb8823b824fb0792518,89,21.493,5783.58,0.00,0.00
question,WebQTrn-1665_fd084bd1cf43378d8b0a0648f8215ba4,19,9.354,3436.43,0.00,0.00
question,WebQTrn-1677_07b09c54d5283ed75072069f25c48469,659,21.709,5829.42,0.00,0.00
question,WebQTrn-1677_0b14789685cfffce45b4d7b918c46ac3,11,21.519,7117.45,0.00,0.00
question,WebQTrn-1677_132d9a14f2072a3ec55b63cd45f11fd8,28,13.306,4296.26,0.00,0.00
question,WebQTrn-1677_15a55e684b4c9a686e6865cfcad59905,10,8.094,1648.89,0.00,0.00
question,WebQTrn-1677_15af244703c8dc90d1e1f3fb2ec8a259,11,4.876,1667.09,0.00,0.00
question,WebQTrn-1677_214555bda3f8f964dacbc0fd686de014,162,27.926,9123.56,0.00,0.00
question,WebQTrn-1677_22837422e25cf0a05cb0efba9aa80402,55,22.084,7350.10,0.00,0.00
question,WebQTrn-1677_22c4d321fc60b69e1d966c77d4107a74,34,21.994,7101.65,0.00,0.00
question,WebQTrn-1677_27d691cd148e36ce5837be8f4faf071c,21,8.969,3104.76,0.00,0.00
question,WebQTrn-1677_2a1c28332b99af705e4c180cdb1ea457,25,13.118,4337.01,0.00,0.00
question,WebQTrn-1677_2a3a93e58514bc11e89747fcb3188226,10,4.293,1558.38,0.00,0.00
question,WebQTrn-1677_2c5591f1dbe7402405004d7a0836dd3b,10,5.114,1772.03,0.00,0.00
question,WebQTrn-1677_2fe630fbb46b32aa9774a9417e843503,71,10.997,3452.16,0.00,0.00
question,WebQTrn-1677_332868a709543ca2a72cb6c83bb618bb,36,15.979,5820.92,0.00,0.00
question,WebQTrn-1677_33b7d857b3156faee9cb6c16741d8b6a,21,9.071,3333.38,0.00,0.00
question,WebQTrn-1677_35504fa84f9be86a31a22c167e7c17ef,43,15.671,5202.38,0.00,0.00
question,WebQTrn-1677_3a79c0f7ac109a51707ae3f05852c510,46,16.580,6015.98,0.00,0.00
question,WebQTrn-1677_3e55a7ab68be573ccb45f5858cd45196,10,4.798,1526.93,0.00,0.00
question,WebQTrn-1677_401347365692c5a69ad4c61e03ef4caf,561,29.495,9031.48,0.00,0.00
question,WebQTrn-1677_45a71163e7876e1ca8b7c88e38999705,151,41.963,13813.96,0.00,0.00
question,WebQTrn-1677_469a7dd6af87b88fa3832c3c7e7a3b70,67,32.894,10849.93,0.00,0.00
question,WebQTrn-1677_4a5f3d407f54c02f61d0a3d24a0727e1,59,18.486,6748.66,0.00,0.00
question,WebQTrn-1677_4c971bef32fb5777fb8b18ead5a702fe,11,7.037,2224.15,0.00,0.00
question,WebQTrn-1677_4d5f21f201fd777a84162b9e1d95f167,2281,45.546,12733.42,0.00,0.00
question,WebQTrn-1677_51c7c4987eaddd466e006afb819973d8,86,28.107,8521.79,0.00,0.00
question,WebQTrn-1677_54d53ee732e6acf5d9649daae920602a,4,8.963,3233.27,0.00,0.00
question,WebQTrn-1677_59282357ecb12eaa2c93c4580085afa4,1169,22.326,5636.09,0.00,0.00
question,WebQTrn-1677_597ff9a00ec427e92a92cfc1ec50155c,35,14.798,4755.28,0.00,0.00
question,WebQTrn-1677_5c50821cd29a183f2322fa2dd597a86c,11,5.385,1697.52,0.00,0.00
question,WebQTrn-1677_5f5da3e1d4ca7df9f19ce3fdfc5790e2,23,10.950,3530.47,0.00,0.00
question,WebQTrn-1677_618357e7755882c7fe69ad20987c2e83,10,4.620,1640.60,0.00,0.00
question,WebQTrn-1677_6ba2b86bf1f3e713c356c221e346eb5e,10,8.304,1721.62,0.00,0.00
question,WebQTrn-1677_80066cc2617f4e1301adab9b3e951711,27,6.029,2151.44,0.00,0.00
question,WebQTrn-1677_813cfbca9da2283ea3fb87254bc8d55a,11,6.618,2052.40,0.00,0.00
question,WebQTrn-1677_87deda135e48fdbc80ef86a95018f5c9,9,3.592,1315.21,0.00,0.00
question,WebQTrn-1677_8c2eec7cd5ec451bec6d47d09e8d9c63,38,19.158,6062.62,0.00,0.00
question,WebQTrn-1677_93664d8718c70b3379fbb31bf4743598,35,15.088,4848.13,0.00,0.00
question,WebQTrn-1677_9dd205fdfa5075d2f97abec58868d9c9,28,9.927,3562.97,0.00,0.00
question,WebQTrn-1677_9e5f2a9a1412133b69d6d0bffba4310a,36,17.505,5603.40,0.00,0.00
question,WebQTrn-1677_a3f3297c1fb33fa36090e79b89b6690c,473,34.601,10858.43,0.00,0.00
question,WebQTrn-1677_a732537089fb8605a3ca78fbe5627eff,22,13.699,3739.90,0.00,0.00
question,WebQTrn-1677_a7b0673d818a426f402b6a2c2573d137,11,6.486,2081.45,0.00,0.00
question,WebQTrn-1677_ad1e42ed584cf40d168b6ed4676158c0,10,9.477,3448.78,0.00,0.00
question,WebQTrn-1677_b3db2e89d0cb9edd4d5e69ebe1ba5608,25,11.773,4200.00,0.00,0.00
question,WebQTrn-1677_b71db0ca1bd4e528de09478e9a9e22e4,77,31.365,10307.37,0.00,0.00
question,WebQTrn-1677_b7c844c865f32cdb81c78e8060980249,58,28.058,8784.36,0.00,0.00
question,WebQTrn-1677_bdfdca39c58846e51247fd78bc7683eb,21,8.382,3017.68,0.00,0.00
question,WebQTrn-1677_c006ead7cde93a8aff111388eaa455c1,10,7.734,1499.93,0.00,0.00
question,WebQTrn-1677_c102afcf51e198cb715db4a742645c25,4,10.316,3353.88,0.00,0.00
question,WebQTrn-1677_c592897b4f19683f397c99d4bce6c2d9,26,12.275,4494.54,0.00,0.00
question,WebQTrn-1677_c606d81a0b9a8fe9f1a8a17239ebe8e2,17,7.151,2655.45,0.00,0.00
question,WebQTrn-1677_ce04a76110500f26ec58e625cb97c0ed,1507,25.736,7166.14,0.00,0.00
question,WebQTrn-1677_dfc072f2e7e0fc20dad1e7605941910d,138,35.815,11737.72,0.00,0.00
question,WebQTrn-1677_e171598f0904aa80515342263bc45547,11,5.173,1896.51,0.00,0.00
question,WebQTrn-1677_e3e49622bef77e700894cb4264a4a42d,67,30.261,9499.04,0.00,0.00
question,WebQTrn-1677_e55f7dc367dcafe85ae66200b752686d,32,16.741,5358.00,0.00,0.00
question,WebQTrn-1677_eccab81d41f566ce2b4f020c37219ae5,26,13.848,4469.79,0.00,0.00
question,WebQTrn-1677_ee5981878443f689128ca9ea8a269f29,9,8.783,2827.08,0.00,0.00
question,WebQTrn-1677_f03c43fbb63831d44979f639aa398dab,88,18.504,5915.85,0.00,0.00
question,WebQTrn-1677_f440937e3c93270055861e78bf0e0c9a,90,20.848,7511.37,0.00,0.00
question,WebQTrn-1679_24d46aed793474526e0bf426c38e09e1,4,1.637,626.52,0.00,0.00
question,WebQTrn-1679_25b39fc2f9ae169e151a869f436f594b,33,16.672,4957.61,0.00,0.00
question,WebQTrn-1706_0c1199aeda4781e3a9713a488e7c4fd0,4,1.868,656.39,0.00,0.00
question,WebQTrn-1706_16e47af89161d355ca2d481aa51761a4,10,4.821,1508.36,0.00,0.00
question,WebQTrn-1706_37b57681c5d1e0de5dd91363e9914f93,54,28.894,9189.51,0.00,0.00
question,WebQTrn-1706_3df24202c3356629d2d53d278ef80e20,11,5.344,1650.48,0.00,0.00
question,WebQTrn-1706_4c326ae7449d63bada91a59b63dccd0d,59,30.952,9681.09,0.00,0.00
question,WebQTrn-1706_5c700e3bff39470405f500c2f1350b51,16,11.322,2763.29,0.00,0.00
question,WebQTrn-1706_673b46863f1573ab93c79cbd80124990,4,2.033,708.61,0.00,0.00
question,WebQTrn-1706_7730c9d2fac2a2208c9d9d1e078c5e1b,19,9.859,3580.29,0.00,0.00
question,WebQTrn-1706_97097ed7f8b2c898c800e8717998cb4c,11,6.813,2181.09,0.00,0.00
question,WebQTrn-1722_08b974020ec8f32124e635dbf1a7c396,22,10.411,3294.21,0.00,0.00
question,WebQTrn-1722_26f2a509cb989ad10438815034d065bb,18,7.042,2521.48,0.00,0.00
question,WebQTrn-1722_2daa95eca863a55e944d56891e48b332,5,2.605,836.35,0.00,0.00
question,WebQTrn-1722_34f9412e607f037074aebcb8ec0f7891,71,41.460,13450.06,0.00,0.00
question,WebQTrn-1722_4c9c478708f3daab701711f12484d823,19,8.796,3163.56,0.00,0.00
question,WebQTrn-1722_aca40552e6778874c40c75071d819a54,5,2.371,747.76,0.00,0.00
question,WebQTrn-1722_c2ff19afb275737b0309f11e46a2d691,14,7.679,2502.49,0.00,0.00
question,WebQTrn-1722_d50834f94faf4fc329933bfc896be576,4,2.060,728.44,0.00,0.00
question,WebQTrn-1722_f4a32f9b5e628b4c25c759d940bfbab6,15,6.423,2265.94,0.00,0.00
question,WebQTrn-1731_3467cbed7c9d384097348cdf566f8fbb,3346,46.781,12537.81,0.00,0.00
question,WebQTrn-1731_4eea981607dbe17b040580ce4cd93ec4,67,30.610,9415.89,0.00,0.00
question,WebQTrn-1731_843303055781fd274c0e177ae95bbb5a,2959,40.795,11430.12,0.00,0.00
question,WebQTrn-1731_c5d53d4eba0e558f65b11b34984d10b9,32,18.633,4822.43,0.00,0.00
question,WebQTrn-1758_213cbfafc2612b42c5f8efe85c3532c5,11,6.729,2199.48,0.00,0.00
question,WebQTrn-1758_47315d2d91da33c8fb1812320919e970,10,6.874,2003.52,0.00,0.00
question,WebQTrn-1758_477d7040a0ed5bfecb155b8b3d3082fb,56,25.051,7657.03,0.00,0.00
question,WebQTrn-1758_7365436f41a9104b900bd24685d394a3,52,22.553,6819.86,0.00,0.00
question,WebQTrn-1758_76dd6ebb7d634241665747bfde3c1112,12,5.535,1991.20,0.00,0.00
question,WebQTrn-1758_82ba7a28dcbd66ab8e128c8975b2e692,11,5.921,2145.50,0.00,0.00
question,WebQTrn-1758_c02d5217df72436cdfe8bb9a4f9264e4,10,5.234,1918.85,0.00,0.00
question,WebQTrn-1758_ee96ef39147e9369f0285bce0b21812e,12,7.466,2426.22,0.00,0.00
question,WebQTrn-1758_f39b4277a0936929ce17ed6b69952eb4,41,12.407,3056.32,0.00,0.00
question,WebQTrn-1762_05c692b75abc5a52e5f3f1af56af232d,131,72.911,23086.67,0.00,0.00
question,WebQTrn-1762_30262a1aa47cfc5b0240c9d41360ba4d,11,6.200,1956.16,0.00,0.00
question,WebQTrn-1762_ea65a065bc9b8f5eda6ea8c0716c84b8,182,100.377,32000.55,0.00,0.00
question,WebQTrn-1770_1128ef6d5d784cec508a041e2d3c87b9,17,10.523,2475.28,0.00,0.00
question,WebQTrn-1770_540abec8ff3d2f4e81bfc5be9ea8e816,15,9.961,2514.27,0.00,0.00
question,WebQTrn-1770_5b3bf220d92b3f103ac36ebff6651bd0,11,5.725,1821.74,0.00,0.00
question,WebQTrn-1770_626d410d568357fbf40484f5f472121f,11,5.855,1862.23,0.00,0.00
question,WebQTrn-1770_62d20fcffcf1cf92c3139248c02c78c8,12,3.846,1514.39,0.00,0.00
question,WebQTrn-1770_6325ee890e333f0d4fe222c15a95906f,17,6.662,2389.37,0.00,0.00
question,WebQTrn-1770_6a7c160ace84e7908302f805739ad06d,7,3.935,1403.91,0.00,0.00
question,WebQTrn-1770_76c2e83b07b9da336705f1d623faf5a4,11,5.976,2171.46,0.00,0.00
question,WebQTrn-1770_79714129f735fe30ef12c7dc45814f91,21,10.562,3307.29,0.00,0.00
question,WebQTrn-1770_7c271dcbcf911ac67fff291e0c0a0ee8,12,5.535,1707.44,0.00,0.00
question,WebQTrn-1770_8db36acba886620a06031d39165d78de,21,8.078,2824.26,0.00,0.00
question,WebQTrn-1770_a20e1601fd13aaf28cdd046f51cdbb05,32,12.282,4159.96,0.00,0.00
question,WebQTrn-1770_bc80eb99b461b02979f7b4186cb73f41,10,5.043,1623.88,0.00,0.00
question,WebQTrn-1770_d6376c225805816bd064b73bac4ff808,294,34.064,9213.25,0.00,0.00
question,WebQTrn-1770_eacb827b9f76250dd8e9b68184ed09b5,16,6.622,2123.41,0.00,0.00
question,WebQTrn-1770_fee80219bb52a93bbd48e877ed0adc5d,5,1.921,574.09,0.00,0.00
question,WebQTrn-1794_0e40770fb613032a26f9ef65dcab65be,19,6.591,2372.50,0.00,0.00
question,WebQTrn-1812_04dbed66ba17d35bf79f72e04bbcc776,23,14.734,4828.71,0.00,0.00
question,WebQTrn-1812_058fa348010b0e8e04f335a440658804,28,15.248,5072.09,0.00,0.00
question,WebQTrn-1812_09b712193256ecf2e5f87ce70bd17e72,85,46.687,14663.08,0.00,0.00
question,WebQTrn-1812_15f60e5f0f3604ea4e91cd75c8c89a85,12,5.332,1956.67,0.00,0.00
question,WebQTrn-1812_184dee159bf4830393c21b516551863b,33,20.536,6934.59,0.00,0.00
question,WebQTrn-1812_19c95ace02f0dd9b7f67de3ecc3e8f5a,11,5.897,2221.12,0.00,0.00
question,WebQTrn-1812_25c9be422f1472e5cdf7358613ad93cf,6,2.898,1030.37,0.00,0.00
question,WebQTrn-1812_279ab36d62e499754cff2b68b31a1f78,1026,60.980,19761.54,0.00,0.00
question,WebQTrn-1812_29aa4d58e974f804b2a78b9dc96c62c0,122,59.183,20967.05,0.00,0.00
question,WebQTrn-1812_3646d3886548bb03fb73e1545c44afa1,711,34.703,11181.36,0.00,0.00
question,WebQTrn-1812_380d57299109c7ae18f10e52204fc0c3,18,9.655,3114.20,0.00,0.00
question,WebQTrn-1812_3e805a8103adcdab964dbb44b8267714,42,23.580,7956.17,0.00,0.00
question,WebQTrn-1812_3ebe80233bc22dfb7ac196fb88adb084,129,51.849,16895.99,0.00,0.00
question,WebQTrn-1812_40353d146817f5fe5dd67cb0643abe20,527,23.322,8168.43,0.00,0.00
question,WebQTrn-1812_44d4964f4e16261cfe6c13dd035f3366,22,8.714,2836.45,0.00,0.00
question,WebQTrn-1812_46f65a3745ff73f46fdcecf071f8b144,45,26.688,8776.05,0.00,0.00
question,WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,13,5.167,1879.99,0.00,0.00
question,WebQTrn-1812_688d69d484eeaffda36f06fbba9fe9fb,544,43.931,14570.49,0.00,0.00
question,WebQTrn-1812_6a0e75033345508e8eadd5a47b0ad6b5,31,19.537,6571.06,0.00,0.00
question,WebQTrn-1812_77fed5e3b62d58b1e620d81589357b0a,53,31.819,10965.84,0.00,0.00
question,WebQTrn-1812_7fa788f49ac13510f448ee288ddd97a0,62,36.323,12463.43,0.00,0.00
question,WebQTrn-1812_80ee34aa1b4a566ecc48fea37e497870,12,5.087,1618.25,0.00,0.00
question,WebQTrn-1812_8126be584feae3f358a930823db22c4e,1269,49.762,15800.88,0.00,0.00
question,WebQTrn-1812_82e069064d66663276c549f47e5e179d,35,18.551,5247.21,0.00,0.00
question,WebQTrn-1812_8da4d8e0e255c253258cff0cb37a501e,88,52.167,17413.54,0.00,0.00
question,WebQTrn-1812_93d2e88cddc04bc55b23c31bab096e16,224,33.319,10717.76,0.00,0.00
question,WebQTrn-1812_af6e94960d6ecddfbb9e8bee3ca654f5,11,5.937,1944.46,0.00,0.00
question,WebQTrn-1812_b91d2447875df3cc9bc8ab64d81f0551,6,3.033,1127.54,0.00,0.00
question,WebQTrn-1812_bcc6abd18c7c4099763754c183edb542,13,6.684,2161.60,0.00,0.00
question,WebQTrn-1817_1ff2a427fb5b3a2e4314c721c6e14bd6,6,3.018,984.05,0.00,0.00
question,WebQTrn-1817_260801306aca8f4c9c44d957e134e8b3,17,6.833,2484.14,0.00,0.00
question,WebQTrn-1817_5e5820ae78bf808cd4682f952c2af9d7,13,6.402,2325.21,0.00,0.00
question,WebQTrn-1817_7a7c63feccef5be41016e37ef913a7a5,10,6.377,2087.36,0.00,0.00
question,WebQTrn-1817_89670933168c3f4e5195a241f9d46e76,17,6.171,2190.22,0.00,0.00
question,WebQTrn-1817_b9ee95e24e0e6221b48124d421dd5648,6,2.908,1029.71,0.00,0.00
question,WebQTrn-1817_bab9c2907e69f117b3ef460ecbfd511a,11,5.754,2060.92,0.00,0.00
question,WebQTrn-1817_e3cca7a9117d7c23ddfc189a49770034,37,11.953,4128.48,0.00,0.00
question,WebQTrn-1817_e476056ca5c10f4f5f530d94b1b6ae5f,11,6.056,2168.61,0.00,0.00
question,WebQTrn-1832_26cacfd16c08b59abc1a2b1f095122f1,1903,24.013,6149.16,0.00,0.00
question,WebQTrn-1832_4d7b047e2900ebf3a27a74de7fd84c51,61,20.203,6714.14,0.00,0.00
question,WebQTrn-1832_6d63b4d4c20d567feb9cdadde2bb2a2a,93,11.760,3669.65,0.00,0.00
question,WebQTrn-1832_876fe7840999a6c1fd5971a21df92df5,88,10.846,3850.25,0.00,0.00
question,WebQTrn-1841_034ac92648bf25647da95a8f8c27d0f0,29,11.904,3863.34,0.00,0.00
question,WebQTrn-1841_2f402f2c0487977d71bf7076a8db1e97,95,30.102,9615.23,0.00,0.00
question,WebQTrn-1841_52a1c0b6a4362fec365873adecb58146,6,3.883,1284.51,0.00,0.00
question,WebQTrn-1841_5d1cba94c816bec220b9f98e97493b0f,2136,36.953,9971.01,0.00,0.00
question,WebQTrn-1841_5db11dc211d128cdb6d6d746436d2ea0,235,23.906,7445.39,0.00,0.00
question,WebQTrn-1841_673b675a77a9fc059453c135adfb35b3,6,6.005,1973.40,0.00,0.00
question,WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,21,9.981,3549.65,0.00,0.00
question,WebQTrn-1841_6f818301283181e8199f67b080fce068,6,3.981,1443.89,0.00,0.00
question,WebQTrn-1841_76eea6b43306188b56c665bff5a8f2e9,63,32.427,10743.41,0.00,0.00
question,WebQTrn-1841_8df543a977cf8e7f362482a73cab35d0,109,37.174,11919.49,0.00,0.00
question,WebQTrn-1841_997f0a18d5267f2fba67fd0ea4d890d6,132,26.095,9471.33,0.00,0.00
question,WebQTrn-1841_a5bd6833f38c9345eb2286b787986daa,6,3.777,1400.72,0.00,0.00
question,WebQTrn-1841_b8df00139e3fa59b8633ef551ed8ca9f,30,12.384,3084.37,0.00,0.00
question,WebQTrn-1841_c3808447f569d7d699f81f51a87260c4,23,12.407,4019.29,0.00,0.00
question,WebQTrn-1841_cac535ea48922ba42c75ec7ac67cf454,1080,30.592,8663.92,0.00,0.00
question,WebQTrn-1841_d5475cda40f403fe0ccf997c8b0b2b58,12,5.093,1904.10,0.00,0.00
question,WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,6,2.696,939.63,0.00,0.00
question,WebQTrn-1864_9dc4e22121d3a46d45b8f9bd9e8c7013,10,6.472,1552.81,0.00,0.00
question,WebQTrn-1864_b4a27aa1b03dec67ce6ff38f076f53ff,14,8.912,1881.16,0.00,0.00
question,WebQTrn-1864_ed598699c0c39f5b0edfd4d64bb14e92,11,5.939,1877.06,0.00,0.00
question,WebQTrn-1938_0e945cac8043fe5af615e4b2f0ddac8f,11,6.394,2029.62,0.00,0.00
question,WebQTrn-1938_15f3741a2f90a3d0f955fc5f971c8f16,21,10.600,3866.57,0.00,0.00
question,WebQTrn-1938_1ae1a6be469266690c163ee3f6e0293c,10,5.385,1942.07,0.00,0.00
question,WebQTrn-1938_21d93e83b78eb4bae89800d09deafa2f,6,3.298,1016.64,0.00,0.00
question,WebQTrn-1938_501c6712d98f6b8b1f2db4599112f057,10,5.099,1869.83,0.00,0.00
question,WebQTrn-1938_7322a2a4d46bf36b95bfab4418c9a32b,6,3.080,1053.56,0.00,0.00
question,WebQTrn-1938_744a496b907e407b16bc5d7c197dc3f0,14,7.837,2535.61,0.00,0.00
question,WebQTrn-1938_82d451237e3819f1b085a95e72a89aa4,11,6.530,2180.30,0.00,0.00
question,WebQTrn-1938_85631890191901f9022880d7eaab329f,18,7.573,2734.03,0.00,0.00
question,WebQTrn-1938_9440ac3bd6d8053ca4d553da408a7cb0,31,16.012,5200.48,0.00,0.00
question,WebQTrn-1938_ae0ef655e304be3e017fd9cd4955fd62,54,29.252,9440.08,0.00,0.00
question,WebQTrn-1938_b6b5b265cfd2094674460a1fb3324199,17,11.318,2805.53,0.00,0.00
question,WebQTrn-1938_b9fa34f09c15f589df8150b880882013,11,9.373,2134.51,0.00,0.00
question,WebQTrn-1938_bda5cd2328322c309ecbaaffcb9e7c8e,13,6.794,2389.04,0.00,0.00
question,WebQTrn-1938_cb60fbc3dea230fc32682cbb8556ba62,24,7.048,2524.48,0.00,0.00
question,WebQTrn-1938_fa2f7731ddb5e1a327b2e49b9fe9c9c5,5,2.518,786.41,0.00,0.00
question,WebQTrn-1939_0a522fd602641e4c7acb7870908615ed,126,38.616,12368.81,0.00,0.00
question,WebQTrn-1939_3dc4d094915cc69911e4edefe742a167,31,7.914,2817.40,0.00,0.00
question,WebQTrn-1939_4fa83780c1144bc341d4ef4bc7c84825,563,20.205,6215.20,0.00,0.00
question,WebQTrn-1939_5096e7f87655bfead420edf88c0629f0,79,41.804,13999.74,0.00,0.00
